CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,DEF_30_CNT_SOCIAL_CIRCLE,AMT_REQ_CREDIT_BUREAU_YEAR,EDAD_ANOS,ANTIGUEDAD_ANOS,DIAS_CAMBIO_TEL,NAME_CONTRACT_TYPE_Revolving loans,CODE_GENDER_M,CODE_GENDER_XNA,FLAG_OWN_CAR_Y,FLAG_OWN_REALTY_Y,NAME_INCOME_TYPE_Commercial associate,NAME_INCOME_TYPE_Maternity leave,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_State servant,NAME_INCOME_TYPE_Student,NAME_INCOME_TYPE_Unemployed,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Higher education,NAME_EDUCATION_TYPE_Incomplete higher,NAME_EDUCATION_TYPE_Lower secondary,NAME_EDUCATION_TYPE_Secondary / secondary special,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Separated,NAME_FAMILY_STATUS_Single / not married,NAME_FAMILY_STATUS_Unknown,NAME_FAMILY_STATUS_Widow,NAME_HOUSING_TYPE_House / apartment,NAME_HOUSING_TYPE_Municipal apartment,NAME_HOUSING_TYPE_Office apartment,NAME_HOUSING_TYPE_Rented apartment,NAME_HOUSING_TYPE_With parents,OCCUPATION_TYPE_Cleaning staff,OCCUPATION_TYPE_Cooking staff,OCCUPATION_TYPE_Core staff,OCCUPATION_TYPE_Drivers,OCCUPATION_TYPE_HR staff,OCCUPATION_TYPE_High skill tech staff,OCCUPATION_TYPE_IT staff,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Low-skill Laborers,OCCUPATION_TYPE_Managers,OCCUPATION_TYPE_Medicine staff,OCCUPATION_TYPE_Private service staff,OCCUPATION_TYPE_Realty agents,OCCUPATION_TYPE_Sales staff,OCCUPATION_TYPE_Secretaries,OCCUPATION_TYPE_Security staff,OCCUPATION_TYPE_Waiters/barmen staff
1,135000.0,180000.0,9000.0,180000.0,2.0,3,0.6176260371422239,0.600516887217593,,2.0,1.0,35.81095890410959,6.802739726027397,144.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,135000.0,630000.0,24412.5,630000.0,2.0,2,,0.1953537989258013,0.2512394458905693,1.0,12.0,33.416438356164385,2.2246575342465755,3.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,135000.0,271066.5,17451.0,234000.0,4.0,2,0.3084243850920141,0.6966582429163355,0.6178261467332483,0.0,3.0,32.298630136986304,2.317808219178082,1118.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,108000.0,315000.0,15750.0,315000.0,3.0,2,0.6222662558072397,0.613022684179362,,0.0,,47.484931506849314,22.284931506849315,632.0,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,90000.0,343800.0,12348.0,225000.0,2.0,2,,0.7392479513936095,0.5406544504453575,0.0,1.0,65.00821917808219,1000.6657534246575,244.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,103500.0,545040.0,26640.0,450000.0,3.0,2,0.5339560732115816,0.6696623813379322,0.6848276586890367,0.0,3.0,47.843835616438355,11.893150684931507,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,90000.0,229230.0,24817.5,202500.0,2.0,3,,0.2582211966652917,0.8128226070575616,0.0,1.0,67.96164383561644,8.139726027397261,1206.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,112500.0,47970.0,5166.0,45000.0,2.0,2,,0.7488708932266656,0.2458512138252296,1.0,3.0,47.41095890410959,5.002739726027397,1393.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,180000.0,348264.0,25236.0,315000.0,2.0,1,0.161722971897561,0.7586914868685461,0.326475210066026,0.0,9.0,34.515068493150686,1.8657534246575342,2453.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,315000.0,450000.0,22500.0,450000.0,3.0,2,0.3932285418529105,0.5963812699347103,0.3490552510751822,0.0,0.0,28.923287671232877,3.8904109589041096,1741.0,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,315000.0,491031.0,39370.5,463500.0,3.0,1,,0.7025131679789078,0.3859146722745145,0.0,1.0,43.54246575342466,2.271232876712329,1704.0,False,True,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,292500.0,951538.5,43128.0,850500.0,2.0,2,,0.6349366144236278,0.7530673920730478,0.0,4.0,48.37534246575343,1000.6657534246575,747.0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,225000.0,1506816.0,47443.5,1350000.0,3.0,2,0.4337817394057149,0.5740704497581893,0.6817058776720116,0.0,1.0,44.43013698630137,0.3589041095890411,1882.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,216000.0,740088.0,32598.0,661500.0,1.0,2,,0.1717247690973856,0.4902575124990026,0.0,6.0,61.00547945205479,1000.6657534246575,1868.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,247500.0,270045.0,30595.5,256500.0,3.0,2,0.503867818783453,0.1173011930750817,0.190705947811054,0.0,1.0,23.40821917808219,1000.6657534246575,0.0,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,99000.0,188460.0,9864.0,135000.0,2.0,2,,0.5633435687837205,0.4014074137749511,0.0,2.0,46.12328767123287,9.446575342465753,1225.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,67500.0,269550.0,11547.0,225000.0,2.0,2,,0.5810383147742875,0.7394117535524816,0.0,1.0,51.90684931506849,1.1342465753424658,0.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,112500.0,225000.0,10620.0,225000.0,3.0,2,0.2533738413343524,0.3001979594130008,0.5549467685334323,0.0,2.0,36.0986301369863,0.9808219178082191,360.0,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,180000.0,1113840.0,47322.0,900000.0,2.0,2,0.7950038751049484,0.6705421983783092,0.7898803468924867,0.0,2.0,40.81643835616438,17.44931506849315,1501.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2,112500.0,360000.0,17509.5,360000.0,4.0,2,,0.5340787946268687,0.4614823912998385,0.0,2.0,33.06849315068493,0.6821917808219178,785.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,126000.0,263686.5,28525.5,238500.0,3.0,2,0.7787543147586881,0.7321601755620625,0.180887977767074,0.0,1.0,39.35616438356164,2.5863013698630137,492.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,81000.0,308133.0,13572.0,234000.0,4.0,2,0.5538511705533421,0.5364613754441977,0.7662336700704004,0.0,0.0,36.8054794520548,1.3863013698630138,1376.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,112500.0,808650.0,26217.0,675000.0,2.0,3,0.4836356808353103,0.3663654567458936,0.434733248750173,0.0,0.0,40.202739726027396,9.926027397260274,1585.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,144000.0,296280.0,19062.0,225000.0,4.0,2,0.524193124773905,0.3497954555514327,0.5262949398096192,0.0,4.0,40.38630136986301,2.7260273972602738,340.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,135000.0,283585.5,28179.0,256500.0,3.0,3,,0.5132778504074342,,0.0,0.0,34.62739726027397,8.106849315068493,1785.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,135000.0,515700.0,14778.0,337500.0,2.0,2,,0.3535947082331848,,0.0,,51.16164383561644,12.405479452054795,5.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,90000.0,229500.0,24714.0,229500.0,2.0,2,0.4961753855603776,0.7568652138248629,,1.0,,25.64109589041096,0.2547945205479452,280.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,67500.0,327024.0,16033.5,270000.0,3.0,2,0.2494278864574376,0.6617840825173673,0.8128226070575616,0.0,1.0,33.276712328767125,0.25753424657534246,682.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4,675000.0,1728000.0,45711.0,1728000.0,5.0,2,,0.4142564502505595,0.7194907850918436,1.0,0.0,42.31780821917808,0.8301369863013699,170.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,94500.0,1288350.0,37800.0,1125000.0,2.0,2,0.7903305784135027,0.6582806083666165,0.41534714488434,0.0,0.0,52.78630136986301,6.041095890410959,369.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,85500.0,315000.0,11875.5,315000.0,1.0,2,,0.7140784166622123,0.6263042766749393,0.0,0.0,63.106849315068494,1000.6657534246575,2649.0,False,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,157500.0,427500.0,21375.0,427500.0,2.0,2,0.7016250852403543,0.6715221245237665,,0.0,,56.136986301369866,1000.6657534246575,716.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,180000.0,573628.5,27724.5,463500.0,2.0,2,0.9176346499435462,0.7389190313116809,0.6397075677637197,0.0,0.0,38.912328767123284,2.7753424657534245,220.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,270000.0,900000.0,26446.5,900000.0,1.0,1,0.2959703060020002,0.6658783269461993,0.5602843280409464,0.0,1.0,30.556164383561644,6.2465753424657535,86.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,180000.0,691020.0,22419.0,495000.0,2.0,2,,0.1631870354642708,,0.0,,25.926027397260274,3.0136986301369864,0.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,180000.0,343683.0,20898.0,261000.0,3.0,2,,0.5331862806077896,0.3859146722745145,0.0,0.0,29.953424657534246,6.326027397260274,150.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,81000.0,152820.0,15111.0,135000.0,2.0,3,,0.7356533798959497,0.4188542886233217,0.0,1.0,34.47123287671233,6.279452054794521,1569.0,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,135000.0,450000.0,19048.5,450000.0,2.0,2,,0.7259444604551407,,0.0,,43.56438356164384,20.035616438356165,2231.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,315000.0,675000.0,32472.0,675000.0,2.0,2,0.129721066107004,0.7630006638072685,0.3457848024695955,0.0,1.0,40.33424657534247,3.063013698630137,1327.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,225000.0,790830.0,62613.0,675000.0,3.0,1,,0.703795757955896,0.5709165417729987,0.0,0.0,29.304109589041097,3.4575342465753423,69.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,202500.0,585000.0,24916.5,585000.0,2.0,2,0.470532926252159,0.580181021919426,0.3979463219016906,1.0,2.0,40.556164383561644,8.402739726027397,1979.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,135000.0,629325.0,30406.5,562500.0,2.0,3,0.4763306328720298,0.0488157914578696,0.6413682574954046,0.0,0.0,45.40547945205479,2.2273972602739724,701.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,90000.0,263686.5,26208.0,238500.0,1.0,3,,0.6763609722413394,0.8633633824101478,0.0,0.0,55.38630136986301,7.2,2242.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,180000.0,1006920.0,51412.5,900000.0,2.0,1,0.5086469996257273,0.7252347522923905,0.7675231046555077,0.0,0.0,53.9013698630137,0.4931506849315068,1643.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0,121500.0,281493.0,14868.0,243000.0,2.0,2,0.4936497619922508,0.7955742094860829,0.4135967602644276,1.0,0.0,36.8,5.758904109589041,1474.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,270000.0,639000.0,26860.5,639000.0,2.0,2,,0.5369181219522664,0.5709165417729987,0.0,1.0,29.257534246575343,0.7068493150684931,1490.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,72000.0,277969.5,16087.5,229500.0,2.0,2,,0.7063467651895643,,0.0,,39.701369863013696,2.1561643835616437,776.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,81000.0,254700.0,14751.0,225000.0,2.0,2,,0.3737569083379436,0.6863823354047934,0.0,5.0,66.27397260273973,1000.6657534246575,2567.0,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,135000.0,675000.0,34465.5,675000.0,2.0,2,0.6988028238345657,0.7442077531366105,0.7636399214572418,0.0,3.0,62.52876712328767,2.786301369863014,7.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,202500.0,590337.0,23539.5,477000.0,1.0,2,,0.6808536048863132,0.6817058776720116,0.0,1.0,48.295890410958904,2.0136986301369864,1100.0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,135000.0,450000.0,35685.0,450000.0,4.0,3,0.1733660180718549,0.1046922328306044,0.5656079814115492,0.0,4.0,39.80821917808219,4.808219178082192,1253.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,135000.0,675000.0,41296.5,675000.0,4.0,1,,0.8110366662391587,0.3656165070113335,0.0,1.0,47.202739726027396,12.956164383561644,2529.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1575000.0,2303460.0,230161.5,2250000.0,2.0,2,,0.638759960582235,0.746300213050371,0.0,0.0,55.54246575342466,6.394520547945206,4.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,90000.0,269550.0,24853.5,225000.0,1.0,3,0.1880806558159143,0.013488804784151,0.7001838506835805,0.0,4.0,25.723287671232878,1.4301369863013698,0.0,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,108000.0,1198944.0,43065.0,1035000.0,3.0,2,0.8259940195639341,0.6138834644265367,0.5100895276257282,0.0,2.0,43.95342465753425,8.93972602739726,347.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0,180000.0,1115046.0,36981.0,999000.0,1.0,2,0.8020260165006338,0.4483064172834266,0.5352762504724826,0.0,2.0,59.81643835616438,1000.6657534246575,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,202500.0,810000.0,23814.0,810000.0,3.0,2,0.1784283502424093,0.4362029628268782,,0.0,,29.024657534246575,4.1068493150684935,538.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,225000.0,697500.0,29551.5,697500.0,2.0,2,0.1991549697052395,0.6170765965612095,0.656158373001177,0.0,4.0,25.553424657534247,2.1945205479452055,1262.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2,135000.0,900000.0,31887.0,900000.0,4.0,2,,0.6561474776368696,0.6178261467332483,0.0,6.0,31.306849315068494,4.389041095890411,1117.0,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2,315000.0,276277.5,20101.5,238500.0,4.0,2,0.4551066220879105,0.7782489391585519,0.4048783643353997,1.0,3.0,34.52876712328767,7.821917808219178,789.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,157500.0,250614.0,19525.5,202500.0,3.0,2,,0.6456886704890787,0.656158373001177,0.0,1.0,31.397260273972602,1.180821917808219,0.0,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,180000.0,276277.5,19777.5,238500.0,2.0,2,,0.5072231500711329,0.8193176922872417,0.0,4.0,40.71506849315068,11.098630136986301,1294.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2,94500.0,675000.0,21906.0,675000.0,4.0,3,,0.078440605991219,0.5814837058057234,0.0,2.0,29.71780821917808,8.353424657534246,1392.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,326250.0,143910.0,15268.5,135000.0,1.0,1,0.8723381112885223,0.7141141330343463,0.501075160239048,0.0,4.0,25.945205479452056,3.621917808219178,479.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,189000.0,364896.0,15457.5,315000.0,1.0,2,,0.7369568407527598,0.5460231970049609,1.0,3.0,56.68219178082192,1000.6657534246575,916.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,180000.0,450000.0,27324.0,450000.0,3.0,2,,0.5593751670011587,,0.0,5.0,31.747945205479454,3.0054794520547947,352.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,135000.0,1035000.0,27432.0,1035000.0,1.0,2,,0.5242122128605301,0.6446794549585961,0.0,2.0,56.87671232876713,1000.6657534246575,115.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,202500.0,1006920.0,37444.5,900000.0,3.0,3,0.1692862512569374,0.3921133464273775,0.5762088360175724,0.0,1.0,32.71780821917808,9.967123287671233,656.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,180000.0,1494436.5,56920.5,1395000.0,2.0,2,0.7196235207652784,0.6244329537674215,0.5797274227921155,0.0,2.0,55.64383561643836,1.6054794520547946,1250.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,292500.0,808650.0,26217.0,675000.0,1.0,2,,0.464869457145385,0.3893387918468769,0.0,1.0,30.443835616438356,4.3780821917808215,1598.0,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,562500.0,1762110.0,67248.0,1575000.0,2.0,1,0.8924872232556358,0.7442202412442968,0.6430255641096323,0.0,1.0,39.93424657534246,3.197260273972603,880.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0,112500.0,900000.0,26446.5,900000.0,2.0,2,0.6936298756283594,0.6664667569929351,0.4365064990977374,0.0,0.0,40.515068493150686,6.704109589041096,1968.0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,135000.0,314100.0,17167.5,225000.0,3.0,1,0.4147618841789852,0.7177918338912812,,0.0,,27.76164383561644,2.6465753424657534,1739.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0,148500.0,1223010.0,51817.5,1125000.0,2.0,1,0.4461849827095313,0.6979967109712157,0.511891801533151,0.0,2.0,27.73972602739726,3.4164383561643836,1615.0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0,161307.0,157500.0,6412.5,157500.0,1.0,2,,0.4054344010383836,0.0896306690871315,0.0,6.0,30.065753424657533,4.972602739726027,92.0,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,315000.0,1467612.0,62311.5,1350000.0,1.0,1,0.2614943880642566,0.717654494644224,0.6313545365850379,0.0,0.0,41.057534246575344,6.720547945205479,0.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1,157500.0,454500.0,27805.5,454500.0,3.0,2,0.5428289049492578,0.6132872161803066,0.2622489709189549,0.0,1.0,32.73972602739726,3.0273972602739727,1203.0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,135000.0,835380.0,42781.5,675000.0,2.0,3,,0.1403351759411485,,0.0,,54.10958904109589,10.315068493150685,0.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
